Status,Brand,Model,CPU,RAM,Storage,Storagetype,GPU,Screen,Touch,FinalPrice
New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,867.0
New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,531.34
New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,751.88
Refurbished,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,529.0
New,Lenovo,IdeaPad,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,547.91
New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,17.3,No,895.0
New,Lenovo,IdeaPad,Intel Celeron,8,128,eMMC,RTX 3050,15.6,No,579.21
New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,1015.55
New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,1274.9
New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,996.21
New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3060,0.0,No,1505.0
New,Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,949.0
New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1205.99
New,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1098.99
New,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2328.0
New,Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,2389.0
New,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,1944.0
New,Lenovo,Legion,Intel Core i7,32,1000,SSD,RTX 3070,16.0,No,2417.0
New,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4080,16.0,No,5018.14
New,Lenovo,ThinkBook,Intel Evo Core i5,16,512,SSD,RTX 3050,13.3,No,1162.82
New,Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,RTX 3050,14.0,No,875.05
New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,1079.91
New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,1156.47
New,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,988.52
New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1357.0
New,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,893.52
Refurbished,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,Yes,794.99
Refurbished,Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,786.92
Refurbished,Lenovo,ThinkBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,874.6
New,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1000.27
Refurbished,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1036.62
New,Lenovo,ThinkBook,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,745.0
New,Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,846.67
New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,1149.56
New,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,896.57
Refurbished,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,GTX 1650,15.6,No,1350.05
New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3060,16.0,No,2787.22
New,Lenovo,ThinkBook,AMD Ryzen 9,32,1000,SSD,RTX 3060,16.0,No,2424.01
New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3060,16.0,No,1748.99
New,Lenovo,ThinkBook,Intel Core i7,32,1000,SSD,RTX 3050,17.3,Yes,2858.0
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1253.5
New,Lenovo,ThinkPad,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,1061.0
New,Lenovo,ThinkPad,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,1002.59
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1135.0
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1423.48
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1178.0
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,13.3,Yes,939.67
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,13.3,Yes,1329.0
New,Lenovo,ThinkPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,919.0
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1161.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1555.46
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1354.18
New,Lenovo,ThinkPad,Intel Core i7,16,1000,SSD,RTX A2000,16.0,No,4138.67
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 550,14.0,No,2175.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A2000,15.6,No,2048.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A2000,0.0,No,2569.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A1000,16.0,No,3327.92
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 550,16.0,No,2132.04
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A2000,17.3,No,2577.98
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1782.0
New,Lenovo,ThinkPad,Intel Core i7,32,1000,SSD,MX 550,14.0,No,2671.99
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,2068.0
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1223.43
New,Lenovo,ThinkPad,Intel Evo Core i5,8,256,SSD,RTX 3050,14.0,No,1512.54
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1506.99
New,Lenovo,ThinkPad,Intel Core i7,16,2000,SSD,MX 450,15.6,No,1795.0
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,849.0
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,16.0,No,1925.0
New,Lenovo,ThinkPad,Intel Evo Core i5,8,256,SSD,RTX 3050,14.0,No,1334.94
New,Lenovo,ThinkPad,Intel Evo Core i7,16,1000,SSD,RTX 3050,13.0,Yes,3107.62
New,Lenovo,ThinkPad,Intel Core i7,16,1000,SSD,RTX 3050,13.0,No,1959.57
New,Lenovo,ThinkPad,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1358.61
New,Lenovo,ThinkPad,Qualcomm Snapdragon 8,16,256,SSD,RTX 3050,13.3,No,1997.0
New,Lenovo,ThinkPad,AMD Ryzen 7,16,512,SSD,RTX 3050,13.3,No,2068.0
New,Lenovo,ThinkPad,AMD Ryzen 7,16,512,SSD,RTX 3050,16.0,No,2281.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1999.4
New,Lenovo,ThinkPad,Intel Evo Core i7,32,1000,SSD,RTX 3050,14.0,No,3721.08
New,Lenovo,V14,AMD Ryzen 3,8,256,SSD,RTX 3050,14.0,No,756.95
Refurbished,Lenovo,V14,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,396.03
New,Lenovo,V14,Intel Core i3,8,512,SSD,RTX 3050,14.0,No,513.87
New,Lenovo,V15,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,564.62
New,Lenovo,V15,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,661.0
New,Lenovo,V15,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,661.77
New,Lenovo,V15,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,506.61
New,Lenovo,V15,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,718.0
New,Lenovo,V15,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,547.63
New,Lenovo,V15,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,979.0
New,Lenovo,V15,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,842.99
New,Lenovo,V15,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,339.78
New,Lenovo,V15,Intel Celeron,4,256,SSD,RTX 3050,15.6,No,361.0
New,Lenovo,V15,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,576.66
New,Lenovo,Yoga,AMD Ryzen 5,8,512,SSD,RTX 3050,14.0,Yes,1311.0
New,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,RTX 3050,14.0,Yes,2383.85
New,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,RTX 3050,14.0,Yes,2646.0
New,Lenovo,Yoga,Intel Core i5,8,128,SSD,RTX 3050,15.6,Yes,1168.13
New,Lenovo,Yoga,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,2074.68
New,Lenovo,Yoga,Intel Evo Core i7,16,512,SSD,RTX 3050,14.0,No,1625.28
New,Lenovo,Yoga,Intel Evo Core i7,8,512,SSD,RTX 3050,14.0,No,1271.0
New,Lenovo,Yoga,Intel Evo Core i5,16,512,SSD,RTX 3050,14.5,No,1595.12
New,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,RTX 3050,14.0,Yes,2744.99
New,MSI,Bravo,AMD Ryzen 5,8,512,SSD,Radeon Pro 5500M,15.6,No,925.34
New,MSI,Creator,Intel Core i9,64,2000,SSD,RTX A5500,17.0,Yes,3448.42
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 4050,15.6,No,1230.27
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2199.31
New,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1499.95
New,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3070,17.3,No,2303.34
New,MSI,Modern,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1214.16
New,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1731.99
New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4090,17.0,No,3864.4
Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1799.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,3664.04
New,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 3050,14.0,No,1708.96
Refurbished,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 3050,16.0,Yes,2299.0
New,MSI,Titan,Intel Core i9,64,2000,SSD,RTX 4090,17.3,No,4993.11
New,MSI,WS63,Intel Core i7,32,1000,SSD,RTX 3050,15.6,No,3900.5
New,Medion,Akoya,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,369.85
New,Medion,Akoya,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,399.99
New,Medion,Akoya,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,663.9
New,Medion,Akoya,Intel Celeron,4,64,eMMC,RTX 3050,13.3,No,470.86
New,Medion,Akoya,Intel Celeron,4,128,SSD,RTX 3050,14.0,No,267.49
New,Medion,Akoya,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,408.24
New,Medion,Akoya,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,598.31
New,Medion,Akoya,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,670.85
New,Microsoft,Surface Go,Intel Core M3,8,128,SSD,RTX 3050,10.5,Yes,1147.67
New,Microsoft,Surface Go,Intel Core i3,8,256,SSD,RTX 3050,10.5,Yes,1032.0
New,Microsoft,Surface Go,Intel Core i3,8,256,SSD,RTX 3050,10.5,Yes,957.81
New,Microsoft,Surface Go,Intel Core i3,8,128,SSD,RTX 3050,10.5,Yes,808.0
New,Microsoft,Surface Go,Intel Core i3,8,128,SSD,RTX 3050,10.5,Yes,864.0
New,Microsoft,Surface Laptop,Intel Core i5,16,512,SSD,RTX 3050,13.5,Yes,2024.05
New,Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,RTX 3050,13.5,Yes,951.74
New,Microsoft,Surface Laptop,Intel Core i5,8,512,SSD,RTX 3050,13.5,Yes,1668.0
New,Microsoft,Surface Laptop,Intel Core i7,8,512,SSD,RTX 3050,15.0,Yes,1251.19
New,Microsoft,Surface Laptop,AMD Ryzen 7,8,256,SSD,RTX 3050,15.0,Yes,1649.54
New,Microsoft,Surface Laptop,Intel Core i5,16,512,SSD,RTX 3050,13.5,Yes,3747.91
New,Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,RTX 3050,13.5,Yes,948.14
New,Microsoft,Surface Laptop,Intel Evo Core i5,16,512,SSD,RTX 3050,13.5,Yes,1846.85
New,Microsoft,Surface Laptop,Intel Evo Core i5,8,256,SSD,RTX 3050,13.5,Yes,1321.47
New,Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,RTX 3050,13.5,Yes,1576.27
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,RTX 3050,13.5,Yes,2022.7
New,Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,RTX 3050,13.5,Yes,1576.27
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,256,SSD,RTX 3050,15.0,Yes,2312.1
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,RTX 3050,13.5,Yes,2022.7
New,Microsoft,Surface Laptop,Intel Evo Core i7,8,256,SSD,RTX 3050,15.0,Yes,1658.99
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,256,SSD,RTX 3050,15.0,Yes,2103.55
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,RTX 3050,15.0,Yes,2150.38
New,Microsoft,Surface Laptop,Intel Evo Core i7,8,512,SSD,RTX 3050,15.0,Yes,1838.29
New,Microsoft,Surface Laptop,Intel Core i5,8,128,SSD,RTX 3050,12.4,Yes,824.0
New,Microsoft,Surface Laptop,Intel Core i5,4,64,eMMC,RTX 3050,12.4,Yes,686.88
New,Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,RTX 3050,12.4,Yes,1134.21
New,Microsoft,Surface Laptop,Intel Core i7,16,512,SSD,RTX 3050,14.4,Yes,2264.55
New,Microsoft,Surface Pro,Intel Core i7,16,256,SSD,RTX 3050,12.3,No,1649.0
New,Microsoft,Surface Pro,Intel Core i7,16,512,SSD,RTX 3050,12.3,No,2099.0
Refurbished,Microsoft,Surface Pro,Intel Core i5,8,128,SSD,RTX 3050,12.3,Yes,1009.99
New,Microsoft,Surface Pro,Intel Evo Core i7,16,1000,SSD,RTX 3050,12.3,Yes,2842.5
New,Microsoft,Surface Pro,Intel Core i5,16,512,SSD,RTX 3050,13.0,Yes,1916.99
New,Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,RTX 3050,13.0,Yes,1394.98
New,Microsoft,Surface Pro,Intel Evo Core i7,16,256,SSD,RTX 3050,13.0,Yes,1897.72
New,Microsoft,Surface Pro,Intel Core i7,16,256,SSD,RTX 3050,13.0,Yes,1724.99
New,Microsoft,Surface Pro,Intel Evo Core i5,8,128,SSD,RTX 3050,13.0,Yes,1582.0
New,Microsoft,Surface Pro,Intel Evo Core i7,16,256,SSD,RTX 3050,13.0,Yes,1467.58
New,Microsoft,Surface Pro,Microsoft SQ1,16,512,SSD,RTX 3050,13.0,Yes,2406.35
New,Millenium,AURELION,Intel Core i7,16,500,SSD,GTX 1660,15.6,No,1640.98
New,Millenium,AZIR,Intel Core i7,16,500,SSD,RTX 2070,15.6,No,2312.71
New,MSI,Prestige,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1029.99
New,Primux,Ioxbook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,438.46
New,Primux,Ioxbook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,346.28
New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,3099.98
New,Realme,Book Prime,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,999.0
New,Samsung,Chromebook,Intel Celeron,4,64,SSD,RTX 3050,12.4,Yes,498.73
New,Thomson,Go,Qualcomm Snapdragon 8,8,256,SSD,RTX 3050,13.0,No,436.56
New,Toshiba,Tecra,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,799.0
New,Vant,Edge,Intel Core i7,16,500,SSD,RTX 3050,14.0,No,1123.0
New,Vant,Edge,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1162.0
New,Vant,Edge,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1162.0
New,Vant,Edge,Intel Core i7,16,500,SSD,RTX 3050,14.0,No,1123.0
New,Vant,Edge,Intel Core i7,40,1000,SSD,RTX 3050,14.0,No,1217.01
New,Vant,Edge,Intel Core i7,40,1000,SSD,RTX 3050,14.0,No,1217.01
New,Vant,Edge,Intel Core i5,16,500,SSD,RTX 3050,14.0,No,994.0
New,Vant,Edge,Intel Core i7,16,500,SSD,RTX 3050,14.0,No,1123.0
New,Vant,Edge,Intel Core i7,16,500,SSD,RTX 3050,14.0,No,1123.0
New,Vant,Moove,Intel Core i5,8,500,SSD,RTX 3050,14.0,No,632.0
Refurbished,Asus,Chromebook,Intel Core M3,8,64,eMMC,RTX 3050,14.0,Yes,549.0
Refurbished,Asus,F415EA,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,499.0
Refurbished,Asus,F515,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,519.99
Refurbished,Asus,F515,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,599.0
Refurbished,Asus,F515,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,479.0
Refurbished,Asus,F515,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,599.0
Refurbished,Asus,F515,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,749.0
Refurbished,Asus,F515,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,659.0
Refurbished,Asus,G7,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,569.0
Refurbished,Asus,BR,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,649.0
Refurbished,Asus,ROG,Intel Core i9,16,1000,SSD,RTX 3050,13.4,Yes,3999.0
Refurbished,Asus,ROG,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,949.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,No,3099.0
Refurbished,Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3060,17.3,No,2099.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,No,2799.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,No,2353.24
Refurbished,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 3070,17.3,No,2999.0
Refurbished,Asus,ROG,AMD Ryzen 9,64,4000,SSD,RTX 3080,16.0,No,3999.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3060,15.6,No,1599.98
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,No,1888.94
Refurbished,Asus,ROG,Intel Core i9,32,2000,SSD,RTX 3080,16.0,No,3999.0
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,1799.0
Refurbished,Asus,TUF,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1199.0
Refurbished,Asus,TUF,Intel Core i7,32,1000,SSD,RTX 3060,17.3,No,1799.0
Refurbished,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,749.0
Refurbished,Asus,VivoBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,599.0
Refurbished,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,699.0
Refurbished,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,1099.0
Refurbished,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,609.04
Refurbished,Acer,Aspire,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,699.0
Refurbished,Acer,Aspire,Intel Celeron,4,128,SSD,RTX 3050,15.6,No,264.14
Refurbished,Acer,Aspire,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,316.94
Refurbished,Acer,Aspire,Intel Core i5,12,512,SSD,RTX 3050,15.6,No,477.28
Refurbished,Acer,Aspire,Intel Core i5,12,512,SSD,RTX 3050,15.6,No,373.49
Refurbished,Acer,Aspire,Intel Core i5,12,256,SSD,RTX 3050,15.6,No,391.24
Refurbished,Acer,Aspire,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,475.83
Refurbished,Acer,Aspire,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,569.0
New,Acer,Aspire,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,810.99
Refurbished,Acer,Aspire,Intel Core i3,8,512,SSD,RTX 3050,14.0,No,334.24
Refurbished,Acer,Aspire,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,590.88
Refurbished,Acer,Chromebook,Intel Celeron,8,128,eMMC,RTX 3050,14.0,Yes,449.0
Refurbished,Acer,Chromebook,Intel Celeron,8,128,eMMC,RTX 3050,15.6,No,399.0
Refurbished,Acer,ConceptD,Intel Core i7,16,512,SSD,RTX 3050,16.0,No,1899.0
Refurbished,Acer,Extensa,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,423.58
Refurbished,Acer,Nitro,AMD Ryzen 7,16,512,SSD,GTX 1650,15.6,No,670.53
Refurbished,Acer,Nitro,Intel Core i5,8,256,SSD,GTX 1650,15.6,No,477.59
Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,675.24
Refurbished,Acer,Nitro,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,666.69
Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,885.94
Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1199.0
Refurbished,Acer,Nitro,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1599.0
Refurbished,Acer,Nitro,AMD Ryzen 7,16,1000,SSD,RTX 3070,17.3,No,1214.63
Refurbished,Acer,Nitro,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,966.04
Refurbished,Acer,Book,Intel Evo Core i5,8,512,SSD,RTX 3050,14.0,Yes,1499.0
Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,914.64
Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1098.29
Refurbished,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1344.69
Refurbished,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,No,1751.09
Refurbished,Apple,MacBook Air,Intel Core i3,8,256,SSD,RTX 3050,13.3,No,710.0
Refurbished,Apple,MacBook Air,Intel Core i3,8,256,SSD,RTX 3050,13.3,No,727.37
Refurbished,Apple,MacBook Air,Intel Core i3,8,256,SSD,RTX 3050,13.3,No,767.39
Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,RTX 3050,13.3,No,625.91
Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,873.6
Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,RTX 3050,13.3,No,745.15
Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,RTX 3050,13.3,No,658.25
Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1098.08
Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,755.0
Refurbished,Apple,MacBook Air,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1020.01
Refurbished,Apple,MacBook Air,Intel Core i5,4,256,SSD,RTX 3050,13.3,No,324.0
Refurbished,Apple,Macbook,Intel Core M3,8,256,SSD,RTX 3050,12.0,No,614.08
Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,RTX 3050,14.2,No,2500.01
Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,RTX 3050,16.2,No,2979.0
Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,RTX 3050,16.2,No,2950.0
Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,512,SSD,RTX 3050,14.2,No,2500.01
Refurbished,Apple,MacBook Pro,Apple M1 Pro,32,1000,SSD,RTX 3050,14.2,No,2500.01
Refurbished,Apple,MacBook Pro,Apple M1,16,1000,SSD,RTX 3050,13.3,No,1999.0
Refurbished,Apple,MacBook Pro,Apple M1,8,256,SSD,RTX 3050,13.3,No,1029.76
Refurbished,Apple,MacBook Pro,Intel Core i5,8,128,SSD,RTX 3050,13.3,No,906.5
Refurbished,Apple,MacBook Pro,Intel Core i5,8,128,SSD,RTX 3050,13.3,No,906.5
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,764.67
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,926.65
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,764.67
Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,804.46
Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1027.5
Refurbished,Apple,MacBook Pro,Intel Core i5,16,1000,SSD,RTX 3050,13.3,No,1491.33
Refurbished,Apple,MacBook Pro,Intel Core i5,16,1000,SSD,RTX 3050,13.3,No,1491.33
Refurbished,Apple,MacBook Pro,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1299.75
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,816.4
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1155.01
Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1063.34
Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1299.75
Refurbished,Apple,MacBook Pro,Intel Core i7,16,256,SSD,RTX 3050,15.4,No,1118.25
Refurbished,Apple,MacBook Pro,Intel Core i9,16,512,SSD,Radeon Pro RX 560X,15.4,No,1410.65
Refurbished,Apple,MacBook Pro,Intel Core i9,16,512,SSD,Radeon Pro RX 560X,15.4,No,1410.65
Refurbished,Apple,MacBook Pro,Intel Core i7,16,1000,SSD,RTX 3050,13.3,No,1632.5
Refurbished,Apple,MacBook Air,Apple M2,8,256,SSD,RTX 3050,13.6,No,1519.0
Refurbished,Apple,MacBook Pro,Intel Core i9,32,2000,SSD,Radeon Pro 5500M,16.0,No,2711.4
Refurbished,Asus,Chromebook,Intel Celeron,8,64,eMMC,RTX 3050,14.0,No,399.0
Refurbished,Asus,E510,Intel Celeron,4,128,eMMC,RTX 3050,15.6,No,299.0
Refurbished,Asus,ExpertBook,Intel Core i5,8,1000,SSD,RTX 3050,15.6,No,699.0
